codigo,Pais,Provincia,Canton,Localidad,Clase,tematica,Codigo,Orden,Pais,Provincia,Canton,Localidad,X,Y,Clase,Tematica,filtroE,filtroP,Bioma
art074,Peru,Piura,Isla Lobos de Tierra,Isla Lobos de Tierra,AVES,Sistemática,art074,Suliformes,Peru,Piura,Isla Lobos de Tierra,Isla Lobos de Tierra,-6.437813,-80.859788,AVES,Sistemática,NA,NA,Bosques lluviosos
art146,Peru,Piura,Isla Lobos de Tierra,Isla Lobos de Tierra,AVES,Sistemática,art146,Suliformes,Peru,Piura,Isla Lobos de Tierra,Isla Lobos de Tierra,-6.437813,-80.859788,AVES,Sistemática,NA,NA,Bosques lluviosos
art177,Peru,Piura,Isla Lobos de Tierra,Isla Lobos de Tierra,AVES,Sistemática,art177,Suliformes,Peru,Piura,Isla Lobos de Tierra,Isla Lobos de Tierra,-6.437813,-80.859788,AVES,Sistemática,NA,NA,Bosques lluviosos
art177,Peru,La Libertad,Isla Macabí,Isla Macabí,AVES,Sistemática,art177,Suliformes,Peru,La Libertad,Isla Macabí,Isla Macabí,-7.8,-79.5,AVES,Sistemática,NA,NA,Bosques lluviosos
art024,Ecuador,Guayas,Isla Puna,Isla Puna,AVES,Sistemática,art024,Passeriformes,Ecuador,Guayas,Isla Puna,Isla Puna,-2.854819,-80.142857,AVES,Sistemática,NA,NA,Bosques lluviosos
art025,Ecuador,Guayas,Isla Puna,Isla Puna,AVES,Sistemática,art025,Passeriformes,Ecuador,Guayas,Isla Puna,Isla Puna,-2.854819,-80.142857,AVES,Sistemática,NA,NA,Bosques lluviosos
art026,Ecuador,Guayas,Isla Puna,Isla Puna,AVES,Sistemática,art026,Passeriformes,Ecuador,Guayas,Isla Puna,Isla Puna,-2.854819,-80.142857,AVES,Sistemática,NA,NA,Bosques lluviosos
art028,Ecuador,Guayas,Isla Puna,Isla Puna,AVES,Sistemática,art028,Passeriformes,Ecuador,Guayas,Isla Puna,Isla Puna,-2.854819,-80.142857,AVES,Sistemática,NA,NA,Bosques lluviosos
art032,Ecuador,Guayas,Isla Puna,Isla Puna,AVES,Sistemática,art032,Passeriformes,Ecuador,Guayas,Isla Puna,Isla Puna,-2.854819,-80.142857,AVES,Sistemática,NA,NA,Bosques lluviosos
art151,Ecuador,Guayas,Isla Puna,Isla Puna,AVES,Sistemática,art151,Charadriiformes,Ecuador,Guayas,Isla Puna,Isla Puna,-2.854819,-80.142857,AVES,Sistemática,NA,NA,Bosques lluviosos
art025,Ecuador,El Oro,Machala,La Puente,AVES,Sistemática,art025,Passeriformes,Ecuador,El Oro,Machala,La Puente,-3.281951,-79.957507,AVES,Sistemática,South American Pacific mangroves,Ecuador,Bosques secos
art026,Ecuador,El Oro,Machala,La Puente,AVES,Sistemática,art026,Passeriformes,Ecuador,El Oro,Machala,La Puente,-3.281951,-79.957507,AVES,Sistemática,South American Pacific mangroves,Ecuador,Bosques secos
art150,Ecuador,El Oro,Machala,La Puente,AVES,Sistemática,art150,Passeriformes,Ecuador,El Oro,Machala,La Puente,-3.281951,-79.957507,AVES,Sistemática,South American Pacific mangroves,Ecuador,Bosques secos
art057,Peru,Lambayeque,Lambayeque,Lambayeque,AVES,Sistemática,art057,Passeriformes,Peru,Lambayeque,Lambayeque,Lambayeque,-6.477653,-79.91927,AVES,Sistemática,Sechura desert,Peru,Bosques secos
art013,Peru,Lambayeque,Lambayeque,Las Pampas,AVES,Sistemática,art013,Passeriformes,Peru,Lambayeque,Lambayeque,Las Pampas,-5.881672,-79.782778,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art014,Peru,Lambayeque,Lambayeque,Las Pampas,AVES,Sistemática,art014,Passeriformes,Peru,Lambayeque,Lambayeque,Las Pampas,-5.881672,-79.782778,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art028,Ecuador,Manabí,Puerto López,Machalilla,AVES,Sistemática,art028,Passeriformes,Ecuador,Manabí,Puerto López,Machalilla,-1.476075,-80.764395,AVES,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
art150,Ecuador,Manabí,Manabí,Manabí,AVES,Sistemática,art150,Passeriformes,Ecuador,Manabí,Manabí,Manabí,-1.054165,-80.452541,AVES,Sistemática,South American Pacific mangroves,Ecuador,Bosques secos
art023,Ecuador,Guayas,Naranjal,Naranjal,AVES,Sistemática,art023,Passeriformes,Ecuador,Guayas,Naranjal,Naranjal,-2.668959,-79.622129,AVES,Sistemática,Guayaquil flooded grasslands,Ecuador,Bosques secos
art025,Ecuador,Guayas,Naranjal,Naranjal,AVES,Sistemática,art025,Passeriformes,Ecuador,Guayas,Naranjal,Naranjal,-2.668959,-79.622129,AVES,Sistemática,Guayaquil flooded grasslands,Ecuador,Bosques secos
art036,Peru,La Libertad,Otuzco,Otuzco,AVES,Sistemática,art036,Passeriformes,Peru,La Libertad,Otuzco,Otuzco,-7.903535,-78.564667,AVES,Sistemática,Sechura desert,Peru,Bosques secos
art018,Peru,Piura,Paita,Paita,AVES,Sistemática,art018,Charadriiformes,Peru,Piura,Paita,Paita,-5.094189,-81.096166,AVES,Sistemática,Sechura desert,Peru,Bosques secos
art150,Peru,Piura,Paita,Paita,AVES,Sistemática,art150,Passeriformes,Peru,Piura,Paita,Paita,-5.094189,-81.096166,AVES,Sistemática,Sechura desert,Peru,Bosques secos
art020,Peru,Piura,Palambla,Palambla,AVES,Sistemática,art020,Passeriformes,Peru,Piura,Palambla,Palambla,-5.389742,-79.609506,AVES,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
art022,Peru,Piura,Palambla,Palambla,AVES,Sistemática,art022,Passeriformes,Peru,Piura,Palambla,Palambla,-5.389742,-79.609506,AVES,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
art023,Peru,Piura,Palambla,Palambla,AVES,Sistemática,art023,Passeriformes,Peru,Piura,Palambla,Palambla,-5.389742,-79.609506,AVES,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
art024,Peru,Piura,Palambla,Palambla,AVES,Sistemática,art024,Passeriformes,Peru,Piura,Palambla,Palambla,-5.389742,-79.609506,AVES,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
art025,Peru,Piura,Palambla,Palambla,AVES,Sistemática,art025,Passeriformes,Peru,Piura,Palambla,Palambla,-5.389742,-79.609506,AVES,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
art026,Peru,Piura,Palambla,Palambla,AVES,Sistemática,art026,Passeriformes,Peru,Piura,Palambla,Palambla,-5.389742,-79.609506,AVES,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
art029,Peru,Piura,Palambla,Palambla,AVES,Sistemática,art029,Piciformes,Peru,Piura,Palambla,Palambla,-5.389742,-79.609506,AVES,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
art149,Peru,Piura,Palambla,Palambla,AVES,Sistemática,art149,Trogoniformes,Peru,Piura,Palambla,Palambla,-5.389742,-79.609506,AVES,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
art018,Peru,Piura,Piura,Paletillas,AVES,Sistemática,art018,Charadriiformes,Peru,Piura,Piura,Paletillas,-4.534097,-80.626858,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art020,Peru,Piura,Piura,Paletillas,AVES,Sistemática,art020,Passeriformes,Peru,Piura,Piura,Paletillas,-4.534097,-80.626858,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art026,Peru,Piura,Piura,Paletillas,AVES,Sistemática,art026,Passeriformes,Peru,Piura,Piura,Paletillas,-4.534097,-80.626858,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art032,Peru,Piura,Piura,Paletillas,AVES,Sistemática,art032,Passeriformes,Peru,Piura,Piura,Paletillas,-4.534097,-80.626858,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art149,Peru,Piura,Piura,Paletillas,AVES,Sistemática,art149,Trogoniformes,Peru,Piura,Piura,Paletillas,-4.534097,-80.626858,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art022,Ecuador,El Oro,Piñas,Piñas,AVES,Sistemática,art022,Passeriformes,Ecuador,El Oro,Piñas,Piñas,-3.680383,-79.682535,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art023,Ecuador,El Oro,Piñas,Piñas,AVES,Sistemática,art023,Passeriformes,Ecuador,El Oro,Piñas,Piñas,-3.680383,-79.682535,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art025,Ecuador,El Oro,Piñas,Piñas,AVES,Sistemática,art025,Passeriformes,Ecuador,El Oro,Piñas,Piñas,-3.680383,-79.682535,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art026,Ecuador,El Oro,Piñas,Piñas,AVES,Sistemática,art026,Passeriformes,Ecuador,El Oro,Piñas,Piñas,-3.680383,-79.682535,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art149,Ecuador,El Oro,Piñas,Piñas,AVES,Sistemática,art149,Trogoniformes,Ecuador,El Oro,Piñas,Piñas,-3.680383,-79.682535,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art020,Peru,Piura,Piura,Piura,AVES,Sistemática,art020,Passeriformes,Peru,Piura,Piura,Piura,-5.178293,-80.654896,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art020,Ecuador,El Oro,Portovelo,Portovelo,AVES,Sistemática,art020,Passeriformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art022,Ecuador,El Oro,Portovelo,Portovelo,AVES,Sistemática,art022,Passeriformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art023,Ecuador,El Oro,Portovelo,Portovelo,AVES,Sistemática,art023,Passeriformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art024,Ecuador,El Oro,Portovelo,Portovelo,AVES,Sistemática,art024,Passeriformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art025,Ecuador,El Oro,Portovelo,Portovelo,AVES,Sistemática,art025,Passeriformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art026,Ecuador,El Oro,Portovelo,Portovelo,AVES,Sistemática,art026,Passeriformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art032,Ecuador,El Oro,Portovelo,Portovelo,AVES,Sistemática,art032,Passeriformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art025,Ecuador,Manabí,Portoviejo,Portoviejo,AVES,Sistemática,art025,Passeriformes,Ecuador,Manabí,Portoviejo,Portoviejo,-1.055958,-80.455046,AVES,Sistemática,South American Pacific mangroves,Ecuador,Bosques secos
art020,Ecuador,Manabí,El Carmen,Río de Oro,AVES,Sistemática,art020,Passeriformes,Ecuador,Manabí,El Carmen,Río de Oro,-0.682612,-79.650054,AVES,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
art025,Ecuador,Manabí,El Carmen,Río de Oro,AVES,Sistemática,art025,Passeriformes,Ecuador,Manabí,El Carmen,Río de Oro,-0.682612,-79.650054,AVES,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
art032,Ecuador,Manabí,El Carmen,Río de Oro,AVES,Sistemática,art032,Passeriformes,Ecuador,Manabí,El Carmen,Río de Oro,-0.682612,-79.650054,AVES,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
art149,Ecuador,Manabí,El Carmen,Río de Oro,AVES,Sistemática,art149,Trogoniformes,Ecuador,Manabí,El Carmen,Río de Oro,-0.682612,-79.650054,AVES,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
art150,Ecuador,El Oro,Pasaje,Río Jubones,AVES,Sistemática,art150,Passeriformes,Ecuador,El Oro,Pasaje,Río Jubones,-3.318275,-79.630368,AVES,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
art156,Ecuador,Los Ríos,Palenque,Río Palenque,AVES,Sistemática,art156,Passeriformes,Ecuador,Los Ríos,Palenque,Río Palenque,-1.435988,-79.72901,AVES,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
art020,Ecuador,El Oro,Pindo,Río Pindo,AVES,Sistemática,art020,Passeriformes,Ecuador,El Oro,Pindo,Río Pindo,-4.41716,-79.458041,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art024,Ecuador,El Oro,Pindo,Río Pindo,AVES,Sistemática,art024,Passeriformes,Ecuador,El Oro,Pindo,Río Pindo,-4.41716,-79.458041,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art025,Ecuador,El Oro,Pindo,Río Pindo,AVES,Sistemática,art025,Passeriformes,Ecuador,El Oro,Pindo,Río Pindo,-4.41716,-79.458041,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art026,Ecuador,El Oro,Pindo,Río Pindo,AVES,Sistemática,art026,Passeriformes,Ecuador,El Oro,Pindo,Río Pindo,-4.41716,-79.458041,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art032,Ecuador,El Oro,Pindo,Río Pindo,AVES,Sistemática,art032,Passeriformes,Ecuador,El Oro,Pindo,Río Pindo,-4.41716,-79.458041,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art025,Ecuador,Loja,Puyango,Río Puyango,AVES,Sistemática,art025,Passeriformes,Ecuador,Loja,Puyango,Río Puyango,-3.88118,-80.072616,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art149,Ecuador,Loja,Puyango,Río Puyango,AVES,Sistemática,art149,Trogoniformes,Ecuador,Loja,Puyango,Río Puyango,-3.88118,-80.072616,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art150,Ecuador,Loja,Puyango,Río Puyango,AVES,Sistemática,art150,Passeriformes,Ecuador,Loja,Puyango,Río Puyango,-3.88118,-80.072616,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art187,Peru,Tumbes,Tumbes,Río Tumbes,AVES,Sistemática,art187,Galliformes,Peru,Tumbes,Tumbes,Río Tumbes,-3.641515,-80.439437,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art020,Ecuador,El Oro,Zaruma,Salvias,AVES,Sistemática,art020,Passeriformes,Ecuador,El Oro,Zaruma,Salvias,-3.63805,-79.547397,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art022,Ecuador,El Oro,Zaruma,Salvias,AVES,Sistemática,art022,Passeriformes,Ecuador,El Oro,Zaruma,Salvias,-3.63805,-79.547397,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art023,Ecuador,El Oro,Zaruma,Salvias,AVES,Sistemática,art023,Passeriformes,Ecuador,El Oro,Zaruma,Salvias,-3.63805,-79.547397,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art025,Ecuador,El Oro,Zaruma,Salvias,AVES,Sistemática,art025,Passeriformes,Ecuador,El Oro,Zaruma,Salvias,-3.63805,-79.547397,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art027,Ecuador,El Oro,Zaruma,Salvias,AVES,Sistemática,art027,Apodiformes,Ecuador,El Oro,Zaruma,Salvias,-3.63805,-79.547397,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art150,Ecuador,El Oro,Zaruma,Salvias,AVES,Sistemática,art150,Passeriformes,Ecuador,El Oro,Zaruma,Salvias,-3.63805,-79.547397,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art017,Peru,Lambayeque,Chiclayo,San José,AVES,Sistemática,art017,Charadriiformes,Peru,Lambayeque,Chiclayo,San José,-6.771311,-79.839129,AVES,Sistemática,Sechura desert,Peru,Bosques secos
art023,Ecuador,Santa Elena,Santa Elena,Santa Elena,AVES,Sistemática,art023,Passeriformes,Ecuador,Santa Elena,Santa Elena,Santa Elena,-2.227451,-80.859348,AVES,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
art028,Ecuador,Santa Elena,Santa Elena,Santa Elena,AVES,Sistemática,art028,Passeriformes,Ecuador,Santa Elena,Santa Elena,Santa Elena,-2.227451,-80.859348,AVES,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
art159,Ecuador,Santa Elena,Santa Elena,Santa Elena,AVES,Sistemática,art159,Charadriiformes,Ecuador,Santa Elena,Santa Elena,Santa Elena,-2.227451,-80.859348,AVES,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
art242,Ecuador,Santa Elena,La Libertad,Santa Rosa,AVES,Sistemática,art242,Passeriformes,Ecuador,Santa Elena,La Libertad,Santa Rosa,-2.211,-80.948,AVES,Sistemática,NA,NA,Bosques lluviosos
art020,Ecuador,El Oro,Santa Rosa,Santa Rosa,AVES,Sistemática,art020,Passeriformes,Ecuador,El Oro,Santa Rosa,Santa Rosa,-3.459809,-79.966563,AVES,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
art022,Ecuador,El Oro,Santa Rosa,Santa Rosa,AVES,Sistemática,art022,Passeriformes,Ecuador,El Oro,Santa Rosa,Santa Rosa,-3.459809,-79.966563,AVES,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
art023,Ecuador,El Oro,Santa Rosa,Santa Rosa,AVES,Sistemática,art023,Passeriformes,Ecuador,El Oro,Santa Rosa,Santa Rosa,-3.459809,-79.966563,AVES,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
art025,Ecuador,El Oro,Santa Rosa,Santa Rosa,AVES,Sistemática,art025,Passeriformes,Ecuador,El Oro,Santa Rosa,Santa Rosa,-3.459809,-79.966563,AVES,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
art026,Ecuador,El Oro,Santa Rosa,Santa Rosa,AVES,Sistemática,art026,Passeriformes,Ecuador,El Oro,Santa Rosa,Santa Rosa,-3.459809,-79.966563,AVES,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
art149,Ecuador,El Oro,Santa Rosa,Santa Rosa,AVES,Sistemática,art149,Trogoniformes,Ecuador,El Oro,Santa Rosa,Santa Rosa,-3.459809,-79.966563,AVES,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
art150,Ecuador,El Oro,Santa Rosa,Santa Rosa,AVES,Sistemática,art150,Passeriformes,Ecuador,El Oro,Santa Rosa,Santa Rosa,-3.459809,-79.966563,AVES,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
art019,Peru,Piura,Morropón,Santo Domingo,AVES,Sistemática,art019,Passeriformes,Peru,Piura,Morropón,Santo Domingo,-5.026431,-79.876695,AVES,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
art020,Peru,Piura,Morropón,Santo Domingo,AVES,Sistemática,art020,Passeriformes,Peru,Piura,Morropón,Santo Domingo,-5.026431,-79.876695,AVES,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
art022,Peru,Piura,Morropón,Santo Domingo,AVES,Sistemática,art022,Passeriformes,Peru,Piura,Morropón,Santo Domingo,-5.026431,-79.876695,AVES,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
art032,Peru,Piura,Morropón,Santo Domingo,AVES,Sistemática,art032,Passeriformes,Peru,Piura,Morropón,Santo Domingo,-5.026431,-79.876695,AVES,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
art020,Peru,Piura,Piura,Sullana,AVES,Sistemática,art020,Passeriformes,Peru,Piura,Piura,Sullana,-4.903638,-80.686432,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art027,Peru,Piura,Talara,Talara,AVES,Sistemática,art027,Passeriformes,Peru,Piura,Talara,Talara,-4.575455,-81.277814,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art023,Peru,Tumbes,Tumbes,Tumbes,AVES,Sistemática,art023,Passeriformes,Peru,Tumbes,Tumbes,Tumbes,-3.559296,-80.427112,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art025,Peru,Tumbes,Tumbes,Tumbes,AVES,Sistemática,art025,Passeriformes,Peru,Tumbes,Tumbes,Tumbes,-3.559296,-80.427112,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art026,Peru,Tumbes,Tumbes,Tumbes,AVES,Sistemática,art026,Passeriformes,Peru,Tumbes,Tumbes,Tumbes,-3.559296,-80.427112,AVES,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
art053,Ecuador,Loja,Zapotillo,Zapotillo,AVES,Sistemática,art053,Passeriformes,Ecuador,Loja,Zapotillo,Zapotillo,-4.336873,-80.226554,AVES,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
art022,Ecuador,El Oro,Zaruma,Zaruma,AVES,Sistemática,art022,Passeriformes,Ecuador,El Oro,Zaruma,Zaruma,-3.687282,-79.610913,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art023,Ecuador,El Oro,Zaruma,Zaruma,AVES,Sistemática,art023,Passeriformes,Ecuador,El Oro,Zaruma,Zaruma,-3.687282,-79.610913,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art025,Ecuador,El Oro,Zaruma,Zaruma,AVES,Sistemática,art025,Passeriformes,Ecuador,El Oro,Zaruma,Zaruma,-3.687282,-79.610913,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art026,Ecuador,El Oro,Zaruma,Zaruma,AVES,Sistemática,art026,Passeriformes,Ecuador,El Oro,Zaruma,Zaruma,-3.687282,-79.610913,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art027,Ecuador,El Oro,Zaruma,Zaruma,AVES,Sistemática,art027,Apodiformes,Ecuador,El Oro,Zaruma,Zaruma,-3.687282,-79.610913,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art029,Ecuador,El Oro,Zaruma,Zaruma,AVES,Sistemática,art029,Piciformes,Ecuador,El Oro,Zaruma,Zaruma,-3.687282,-79.610913,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art032,Ecuador,El Oro,Zaruma,Zaruma,AVES,Sistemática,art032,Passeriformes,Ecuador,El Oro,Zaruma,Zaruma,-3.687282,-79.610913,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art149,Ecuador,El Oro,Zaruma,Zaruma,AVES,Sistemática,art149,Trogoniformes,Ecuador,El Oro,Zaruma,Zaruma,-3.687282,-79.610913,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art150,Ecuador,El Oro,Zaruma,Zaruma,AVES,Sistemática,art150,Passeriformes,Ecuador,El Oro,Zaruma,Zaruma,-3.687282,-79.610913,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art151,Ecuador,El Oro,Zaruma,Zaruma,AVES,Sistemática,art151,Passeriformes,Ecuador,El Oro,Zaruma,Zaruma,-3.687282,-79.610913,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art242,Ecuador,El Oro,Zaruma,Zaruma,AVES,Sistemática,art242,Passeriformes,Ecuador,El Oro,Zaruma,Zaruma,-3.687282,-79.610913,AVES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
Peces_014,Ecuador,Guayas,El Triunfo,Río Dos Bocas,PECES,Sistemática,Peces_014,NA,Ecuador,Guayas,El Triunfo,Río Dos Bocas,-3.7443306,-80.010636,PECES,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
Peces_017,Ecuador,Santa Rosa,Santa Rosa,Río Santa Rosa,PECES,Sistemática,Peces_017,NA,Ecuador,Santa Rosa,Santa Rosa,Río Santa Rosa,-3.5694389,-79.94291,PECES,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
herp076,Ecuador,Los Ríos,Palenque,1 km E Jauneche,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Los Ríos,Palenque,1 km E Jauneche,-1.16667,-79.65778,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp054,Ecuador,Los Ríos,Buena Fé,1 km N Buena Fé,REPTILIA,Sistemática,herp054,Squamata,Ecuador,Los Ríos,Buena Fé,1 km N Buena Fé,-0.9,-79.48333,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp076,Peru,Cajamarca,Cajamarca,1 km S (airline) Udima,REPTILIA,Sistemática,herp076,Squamata,Peru,Cajamarca,Cajamarca,1 km S (airline) Udima,-6.81278,-79.08556,REPTILIA,Sistemática,Peruvian Yungas,Peru,Bosques lluviosos
herp076,Ecuador,Azuay,Cuenca,"1,6 km W Minas at Río Minas",REPTILIA,Sistemática,herp076,Squamata,Ecuador,Azuay,Cuenca,"1,6 km W Minas at Río Minas",-3.285,-79.34917,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Loja,Celica,10 km N Celica,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Loja,Celica,10 km N Celica,-4.05,-79.96667,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp054,Ecuador,Azuay,Girón,10 km SW Girón,REPTILIA,Sistemática,herp054,Squamata,Ecuador,Azuay,Girón,10 km SW Girón,-3.21667,-79.13333,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp043,Ecuador,Guayas,Guayaquil,10 mi N of Guayaquil,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Guayas,Guayaquil,10 mi N of Guayaquil,-1.96418,-79.87988,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp076,Ecuador,Azuay,Santa Isabel,"11 km W Santa Isabel, Río Jubones drainage",REPTILIA,Sistemática,herp076,Squamata,Ecuador,Azuay,Santa Isabel,"11 km W Santa Isabel, Río Jubones drainage",-3.27889,-79.36444,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Azuay,Cuenca,"11,8 km N Buenos Aires",REPTILIA,Sistemática,herp076,Squamata,Ecuador,Azuay,Cuenca,"11,8 km N Buenos Aires",-3.42111,-79.16028,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Azuay,Girón,12 km SW Girón,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Azuay,Girón,12 km SW Girón,-3.23333,-79.21667,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Loja,Loja,"12,2 km S Loja, Río Malacatos valley on road to Vilcabamba",REPTILIA,Sistemática,herp076,Squamata,Ecuador,Loja,Loja,"12,2 km S Loja, Río Malacatos valley on road to Vilcabamba",-4.11028,-79.21667,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
